273948.0,"637 Webster St, Palo Alto CA 94301",2017-12-11T15:20:47.940877+00:00,
200000.0,"2060 Jonathan Ave, San Jose CA 95125",2017-09-13T05:20:32.302527+00:00,
289033.0,"846 Murray Dr, El Cajon CA 92020",2016-10-10T04:47:14.816715+00:00,2016-11-22T00:00:00+00:00
360000.0,"312-314 Columbia Ave, Carolina Beach NC 28428",2017-02-27T19:55:09.382787+00:00,
388290.0,"14655-14675 SW Walton Ct, Beaverton OR 97006",2017-06-15T04:22:11.098569+00:00,
635000.0,"5601 Connecticut Ave NW, Washington DC 20015",2017-04-22T23:02:46.551547+00:00,
257867.0,"11291-11307 Paul Barwick Ct, San Diego CA 92126",2017-11-14T09:31:09.211516+00:00,
304051.0,"4322 E 3rd St, Long Beach CA 90814",2017-01-10T14:54:23.835428+00:00,
532058.0,"168 25th Ave, Seattle WA 98122",2016-09-06T22:27:37.009027+00:00,2016-11-15T00:00:00+00:00
527684.0,"15792 Belfast Ln, Huntington Beach CA 92647",2017-09-30T19:42:21.329463+00:00,
294890.0,"7717 Whitsett Ave, Los Angeles CA 90001",2017-04-06T23:01:41.443115+00:00,
137357.0,"2601 Wildwood Park Dr, Puyallup WA 98374",2016-11-19T01:49:44.453052+00:00,
321316.0,"5248 Lennox Ave, Los Angeles CA 91401",2017-02-07T00:10:29.719311+00:00,
304000.0,"201-211 Curtis Ct, Stewartsville NJ 08886",2017-11-20T00:54:35.419933+00:00,
135400.0,"7 Quiet Pond Ct, Mechanicsburg PA 17050",2017-01-19T02:14:41.592207+00:00,2017-02-24T00:00:00+00:00
85119.0,"8525-8533 Cedar St, Orland Park IL 60462",2017-03-01T04:56:26.035286+00:00,
501251.0,"1109-1111 Simmons Ln, Novato CA 94945",2016-10-02T00:20:49.910294+00:00,2016-11-29T00:00:00+00:00
80188.0,"1408-1416 Decatur Ave, Bremerton WA 98337",2017-08-02T15:52:14.636045+00:00,
2000.0,"550-598 Totero Ave, McKees Rocks PA 15136",2017-02-05T05:02:41.681060+00:00,
213986.0,"6585-6599 Osler St, San Diego CA 92111",2016-11-17T19:23:56.831102+00:00,
485191.0,"2615 228th Ave SE, Sammamish WA 98075",2016-10-20T01:48:13.918892+00:00,2016-12-06T00:00:00+00:00
203055.0,"836 Grandell Ave, Reading PA 19605",2017-08-12T17:22:57.822903+00:00,
186388.0,"6740 Epping Forest Way N, Jacksonville FL 32217",2017-12-12T02:43:36.945915+00:00,
492158.0,"11667-11699 100th Ave NE, Kirkland WA 98034",2017-10-30T22:20:23.402238+00:00,
494835.0,"38860-38872 Cherry Ln, Fremont CA 94536",2016-12-17T20:56:57.297795+00:00,
375645.0,"3015-3017 E Gelding Dr, Phoenix AZ 85032",2017-08-11T06:15:40.968063+00:00,
139363.0,"508-598 Richmond Cir, Wilmington NC 28409",2017-07-10T01:35:24.741921+00:00,
238633.0,"10527 Ashton Ave, Los Angeles CA 90024",2017-05-31T03:12:47.590342+00:00,
636000.0,"44 Peralta Ave, SF CA 94110",2016-12-14T15:31:05.525444+00:00,2016-01-17T00:00:00+00:00
554834.0,"69-71 Fairlawn Ave, Daly City CA 94015",2016-10-08T02:00:08.180975+00:00,2016-11-22T00:00:00+00:00
312000.0,"6172-6182 S Telluride St, Aurora CO 80016",2017-10-27T23:00:36.465183+00:00,
275392.0,"2542 Longmire Ct NE, Issaquah WA 98029",2017-01-08T23:31:46.622490+00:00,
200000.0,"5369-5373 Alexander Pl, Oak Lawn IL 60453",2017-08-16T02:19:00.969002+00:00,
512570.0,"13750 Onkayha Cir, Irvine CA 92620",2017-06-07T15:29:35.384091+00:00,
311239.0,"21900-21938 Alma Aldea, Rancho Santa Margarita CA 92688",2017-01-01T17:05:35.953178+00:00,
75000.0,"5021 Imperial Dr, Richton Park IL 60471",2017-06-20T01:54:34.308085+00:00,
106576.0,"1889 Cliff St, Coraopolis PA 15108",2017-01-16T01:29:49.712929+00:00,
94000.0,"2225 Flat Shoals Rd SE, Atlanta GA 30316",2017-05-22T11:45:08.500388+00:00,
390000.0,"20 Newmeadow, Irvine CA 92614",2017-10-21T21:20:02.839123+00:00,
80000.0,"17705 Moro Rd, Salinas CA 93907",2017-09-05T20:46:43.402852+00:00,
200000.0,"7421 208th Ave E, Bonney Lake WA 98391",2017-11-23T05:39:15.740945+00:00,
420222.0,"11307 Beacon Rd, Truckee CA 96161",2017-01-31T22:10:56.706229+00:00,
128882.0,"848 Stanford Dr, Santa Maria CA 93454",2017-10-14T23:26:55.294494+00:00,
267137.0,"1101-1113 S 19th St, Philadelphia PA 19146",2017-04-03T22:54:07.947252+00:00,
389967.0,"25785 Via Viento, Mission Viejo CA 92691",2017-01-02T16:23:09.045692+00:00,
75000.0,"4564 Old Clyde Rd, Clyde NC 28721",2017-07-10T14:41:16.397193+00:00,
310000.0,"1639-1641 R St NW, Washington DC 20009",2017-03-15T16:34:36.623433+00:00,
455545.0,"24261 Barquero Dr, Mission Viejo CA 92691",2016-12-15T04:33:56.244117+00:00,
846946.0,"226-276 7th Ave, Los Angeles CA 90291",2017-01-17T21:25:24.991776+00:00,
277964.0,"4218-4432 E Shepherd Ave, Clovis CA 93619",2017-07-21T10:45:31.087120+00:00,
275292.0,"35235-35243 Trevino Trail, Beaumont CA 92223",2017-06-14T07:08:17.594980+00:00,
302218.0,"1767-1771 Navarro Ave, Pasadena CA 91103",2017-01-09T17:04:38.175054+00:00,
362299.0,"1747 NW 61st St, Seattle WA 98107",2016-11-15T05:54:49.292660+00:00,
256326.0,"8529-8605 Co Rd 24, Highlands Ranch CO 80126",2017-11-24T23:36:20.540134+00:00,
339801.0,"160 4th St NE, Atlanta GA 30308",2017-09-12T20:59:39.589942+00:00,
368958.0,"3300 N Arlington Pl, Portland OR 97217",2017-10-29T13:46:29.020811+00:00,
381349.0,"23 Boland Dr, West Orange NJ 07052",2017-02-26T21:45:18.163499+00:00,
346000.0,"1066 Old Elm Ln, Glencoe IL 60022",2017-09-06T14:18:08.692601+00:00,
262000.0,"3200 Monogram Ave, Long Beach CA 90808",2016-09-29T16:26:04.570020+00:00,2016-11-23T00:00:00+00:00
102000.0,"1798 Nicklaus Dr, Melbourne FL 32935",2017-08-05T16:15:51.840801+00:00,
313500.0,"10095 Jensen Drive Southeast, Yelm WA 98597",2017-07-03T04:46:18.868329+00:00,
860765.0,"1137 Sherwood Ct, Sunnyvale CA 94087",2017-09-04T22:17:16.720560+00:00,
558000.0,"16632 Camino San Bernardo, San Diego CA 92127",2016-09-26T23:57:46.623754+00:00,2016-11-17T00:00:00+00:00
359080.0,"410 Summerfield Rd, Santa Rosa CA 95405",2016-05-20T19:36:01.593645+00:00,
524458.0,"1152-1162 Newhall St, San Jose CA 95126",2016-04-09T21:48:55.664136+00:00,
206520.0,"5439-5447 SW 39th St, Ocala FL 34474",2017-11-02T23:29:49.214416+00:00,
303531.0,"1709 Garvey Ave, Alhambra CA 91803",2016-12-30T20:52:34.691940+00:00,
375200.0,"201 Winding Pine Trail, Cary NC 27519",2016-12-12T14:44:53.566598+00:00,2017-02-28T00:00:00+00:00
228000.0,"201 NW Trinity Pl, Portland OR 97209",2017-06-12T16:42:01.013901+00:00,2017-09-11T00:00:00+00:00
479250.0,"2500-2698 US-85, Denver CO 80223",2017-08-15T02:17:45.943258+00:00,
618763.0,"5355-5363 Aldea Ave, Los Angeles CA 91316",2017-01-28T20:46:49.587125+00:00,2017-05-09T00:00:00+00:00
923114.0,"1223 Oxford St, Berkeley CA 94709",2016-12-13T20:50:54.662843+00:00,
378290.0,"1220 Fredrickson Pl, Highland Park IL 60035",2017-09-11T19:07:03.062414+00:00,
641500.0,"8525-8533 Enramada Ave, Whittier CA 90605",2017-07-03T20:34:47.627572+00:00,
257000.0,"9239-9299 W Florida Ave, Lakewood CO 80232",2017-08-05T23:22:33.350451+00:00,
338018.0,"2306 NE 73rd St, Seattle WA 98115",2017-02-23T05:35:26.394081+00:00,
366079.0,"32-34 Foliate Way, Ladera Ranch CA 92694",2017-10-20T23:37:30.496888+00:00,
478770.0,"4660-4690 St Andrews Ave, Buena Park CA 90621",2016-11-28T23:42:57.362783+00:00,2017-01-04T00:00:00+00:00
291809.0,"401-533 E Reeceville Rd, Downingtown PA 19335",2017-01-08T10:45:29.582236+00:00,
532000.0,"2725 NE 55th St, Seattle WA 98105",2017-08-15T22:38:11.082568+00:00,2017-10-23T00:00:00+00:00
636525.0,"1234-1242 Green Oak Ln, Los Altos CA 94024",2017-06-06T20:40:15.765088+00:00,
408091.0,"87 Glover Ave, Norwalk CT 06850",2017-03-31T15:12:26.788808+00:00,
615532.0,"1329 12th Ave, SF CA 94122",2017-11-03T15:20:49.935533+00:00,
368197.0,"1895 Walgra Meadows Cir, Meadow Vista CA 95722",2016-12-31T17:42:42.578721+00:00,
245124.0,"126 Spring Run Ln, Cresco PA 18326",2017-09-19T22:29:53.188829+00:00,
390621.0,"2851-2899 S Massachusetts St, Seattle WA 98144",2017-08-10T23:34:00.926021+00:00,
323288.0,"1010-1022 W Carson St, Torrance CA 90502",2017-01-15T06:07:37.836645+00:00,
65403.0,"20382-20462 Victory Blvd, Los Angeles CA 91306",2017-11-10T02:11:25.341189+00:00,
125000.0,"413 SW 80th Terrace, North Lauderdale FL 33068",2017-09-27T21:13:41.632655+00:00,
898681.0,"126-132 Jeter St, Redwood City CA 94062",2017-09-05T05:48:14.608685+00:00,
204483.0,"1534 N Luna Ave, Chicago IL 60651",2017-07-31T16:44:41.906531+00:00,
359946.0,"73 Marlborough Terrace, Fairfield CT 06825",2017-01-30T04:22:47.992441+00:00,
316590.0,"23651-23661 Cruise Cir Dr, Canyon Lake CA 92587",2017-10-14T00:06:03.866418+00:00,
84385.0,"2016 N 19th St, Springfield IL 62702",2017-04-28T19:04:23.512089+00:00,
311643.0,"800-848 N 7th St, San Jose CA 95112",2017-07-29T02:43:01.867401+00:00,
135496.0,"2165 Consolidated, Mesa AZ 85204",2017-06-24T16:46:02.037125+00:00,
400366.0,"8100 Roberts Dr, Atlanta GA 30350",2017-10-12T00:39:12.180637+00:00,
549610.0,"8174 233rd Pl NE, Redmond WA 98053",2017-07-24T17:20:39.773657+00:00,
392373.0,"945 N Cleveland Ave, Chicago IL 60610",2017-06-17T15:22:27.829155+00:00,
237333.0,"722-730 W 4th St, Long Beach CA 90802",2016-12-09T21:01:28.379050+00:00,
892742.0,"2599 Medcliff Rd, Santa Barbara CA 93109",2017-03-08T23:12:57.515041+00:00,
134076.0,"2404 Gaines Mill Rd, Gainesville GA 30507",2017-10-26T03:10:08.350702+00:00,
563511.0,"8362-8398 Lubec St, Downey CA 90240",2017-08-04T18:48:58.432177+00:00,
203759.0,"7414-7430 Clarewood Ln, Gurnee IL 60031",2017-09-10T02:26:53.185109+00:00,
188877.0,"227 Westlake Ave N, Seattle WA 98109",2017-02-14T18:33:08.873374+00:00,
405000.0,"1 Bluejay, Irvine CA 92604",2016-09-25T21:45:58.751391+00:00,2016-11-07T00:00:00+00:00
100000.0,"102-106 Livius Ct, Goldsboro NC 27534",2016-12-27T02:37:16.860662+00:00,
131203.0,"88 Sugar Mill Dr, Osprey FL 34229",2017-08-09T12:28:01.768699+00:00,
401749.0,"10969 Montongo St, San Diego CA 92126",2017-05-28T20:07:51.219697+00:00,
307774.0,"96 Scudders Rd, Sparta Township NJ 07871",2017-03-07T19:52:26.294887+00:00,
525124.0,"147-151 Daphne Way, East Palo Alto CA 94303",2016-12-08T19:35:56.258549+00:00,
536022.0,"4050 Fitzpatrick Way, Santa Clara CA 95054",2017-01-13T01:36:22.302266+00:00,
354191.0,"1140 7th St, SF CA 94107",2016-09-09T20:13:06.761583+00:00,2016-10-27T00:00:00+00:00
309558.0,"7131 Beechmont Terrace, Lakewood Ranch FL 34202",2017-10-03T21:15:06.592187+00:00,
75000.0,"13-19 Adams Ave, Dover NJ 07801",2017-07-19T12:54:13.881439+00:00,
503860.0,"3385 Central Pkwy, Dublin CA 94568",2017-06-11T19:32:54.511455+00:00,
144897.0,"131-137 Willow Ct, Siletz OR 97380",2017-01-06T04:56:22.551307+00:00,
557962.0,"999 Evelyn Terrace W, Sunnyvale CA 94086",2017-02-16T18:32:10.012854+00:00,
270000.0,"185-199 Hollyday Ct, Charlotte NC 28210",2017-11-29T19:46:49.890913+00:00,
424100.0,"22321-22331 Quinta Rd, Los Angeles CA 91364",2017-09-04T01:40:20.266494+00:00,
320000.0,"8117 Edgerunner Rd, Oak Ridge NC 27310",2017-06-25T13:49:51.030534+00:00,2017-09-07T00:00:00+00:00
127000.0,"550 Perry-Nigart Rd, Williamsport PA 17702",2017-01-27T21:02:56.234912+00:00,
524987.0,"722-730 N 101st St, Seattle WA 98133",2017-08-28T04:11:07.894113+00:00,
311250.0,"422 Yale Ave N, Seattle WA 98109",2017-09-18T18:30:56.419528+00:00,2017-10-25T00:00:00+00:00
270000.0,"34 Mitchell Ave, Roseland NJ 07068",2017-07-07T22:05:26.571771+00:00,
233877.0,"20289 Meadrowlark Dr, Castro Valley CA 94546",2017-03-09T22:30:09.506600+00:00,
570051.0,"1211 Birch Ave, San Mateo CA 94402",2016-12-11T01:18:39.973646+00:00,
230000.0,"1008 Peterson Pl, Wilmington NC 28411",2017-12-07T04:22:57.253112+00:00,
790000.0,"3312 Carobwood Ln, San Jose CA 95132",2017-07-02T06:34:06.255436+00:00,
327610.0,"10535 Town Square Pkwy, San Diego CA 92127",2016-12-27T23:48:46.533356+00:00,2017-02-15T00:00:00+00:00
412166.0,"19004 176th Ave NE, Woodinville WA 98072",2016-10-14T17:11:05.262735+00:00,2016-11-28T00:00:00+00:00
322813.0,"18501-18549 Gypsy Rover Ct, Penn Valley CA 95946",2017-11-02T05:52:18.086415+00:00,
405000.0,"1515-1521 Pine Bluff Ave, Orlando FL 32806",2017-08-09T18:14:20.182446+00:00,2017-10-06T00:00:00+00:00
263234.0,"12458 Crystal Pointe Dr, Boynton Beach FL 33437",2017-09-18T12:07:08.646001+00:00,
416412.0,"2819-2835 N Winchell St, Portland OR 97217",2016-03-17T20:32:41.539000+00:00,
789555.0,"976-988 Trifone Dr, San Jose CA 95117",2017-01-13T23:46:43.050798+00:00,
129515.0,"35 Follett St, Lemoore CA 93245",2017-08-20T17:09:08.571013+00:00,
800000.0,"4805 Rainier Ave S, Seattle WA 98118",2017-10-04T16:08:36.179887+00:00,2017-11-20T00:00:00+00:00
424911.0,"3900 SW Bridlemile Ct, Portland OR 97221",2017-07-19T16:38:36.219888+00:00,
162713.0,"7425 N Kerby Ave, Portland OR 97217",2017-01-06T18:07:37.528211+00:00,
703770.0,"111 S Guadalupe Ave, Redondo Beach CA 90277",2017-07-14T23:13:54.092421+00:00,
420000.0,"447 N Albany St, Mountain House CA 95391",2017-08-15T20:43:35.856504+00:00,
277531.0,"286 Oak Leaf Dr, Thousand Oaks CA 91360",2017-06-06T16:06:45.225758+00:00,
376522.0,"110-112 Rinaldi, Irvine CA 92620",2016-10-16T19:23:02.954896+00:00,2016-12-21T00:00:00+00:00
534104.0,"3821 Wasatch Ave, Los Angeles CA 90066",2016-12-31T06:17:21.619139+00:00,
416227.0,"2122 W Kuralt Dr, New River AZ 85086",2017-09-19T20:30:29.646431+00:00,
360000.0,"1816 NE 339th St, La Center WA 98629",2017-08-10T19:48:37.267160+00:00,2017-09-29T00:00:00+00:00
323737.0,"20101 Lake Chabot Rd, Castro Valley CA 94546",2017-03-13T05:54:11.210756+00:00,2017-05-08T00:00:00+00:00
244338.0,"10553-10599 NE 2nd St, Bellevue WA 98004",2017-01-15T21:07:42.698094+00:00,
270301.0,"8900-8998 SE 36th Ave, Milwaukie OR 97222",2017-06-13T00:44:15.149133+00:00,
636000.0,"5187 Harvest Estates, San Jose CA 95135",2017-01-29T19:52:37.614714+00:00,
143000.0,"7812-7854 SW 6th Ct, North Lauderdale FL 33068",2017-10-13T20:40:36.793285+00:00,
193000.0,"26139-26153 McLaughlin Rd, Menifee CA 92585",2016-11-12T17:17:09.545811+00:00,2017-01-20T00:00:00+00:00
174994.0,"61148 Prescott Trail, Joshua Tree CA 92252",2017-08-29T00:40:02.868661+00:00,
240000.0,"426 Pearl Pl, Manteca CA 95336",2017-06-19T04:41:26.112050+00:00,
170000.0,"9431-9435 Tacoma Ave S, Tacoma WA 98444",2017-01-14T22:47:41.752176+00:00,
119807.0,"200-298 E Front St, Bridgeport PA 19405",2016-12-13T15:16:58.561313+00:00,
339368.0,"6000 Giant Hwy, Richmond CA 94806",2017-02-22T02:35:58.979609+00:00,2017-03-27T00:00:00+00:00
416109.0,"199 151st Pl SE, Bellevue WA 98007",2016-11-28T20:44:23.959773+00:00,
925802.0,"5345 Soledad Mountain Rd, San Diego CA 92109",2017-06-26T15:27:45.648609+00:00,
909292.0,"1588 Campus Dr, Berkeley CA 94708",2017-01-08T18:40:53.295126+00:00,
183879.0,"7112-7116 Cranbrook Ave, Bakersfield CA 93308",2017-11-11T20:07:55.127558+00:00,
355357.0,"31757 Browning St, Murrieta CA 92563",2017-09-28T22:09:24.154273+00:00,
363164.0,"1305-1311 Crestwood Ct, Naperville IL 60540",2017-04-01T22:14:11.134882+00:00,
100000.0,"1785 E Emerald Ave, Fresno CA 93720",2017-11-03T21:53:41.539598+00:00,
89969.0,"7803 E Harvard Ave, Denver CO 80231",2017-08-11T02:24:26.393138+00:00,
244853.0,"1400-1402 NW 63rd St, Vancouver WA 98663",2017-09-20T20:43:57.678736+00:00,
634136.0,"606 Tularosa Dr, Los Angeles CA 90026",2017-07-25T18:58:13.936361+00:00,
711183.0,"600 Webb Rd, Chadds Ford PA 19317",2017-06-20T10:49:31.545721+00:00,
316424.0,"1625 Santa Venetia St, Chula Vista CA 91913",2017-01-16T19:41:34.865560+00:00,
226200.0,"725-853 E Harding St, Long Beach CA 90805",2016-11-04T19:18:46.177228+00:00,2016-12-05T00:00:00+00:00
401274.0,"3563 Sunnylake Ct, San Jose CA 95117",2017-08-22T05:50:31.967294+00:00,
559778.0,"344 Skyline Dr, Daly City CA 94015",2017-06-13T19:24:56.639782+00:00,
234739.0,"4456 Tenth St, Riverside CA 92501",2017-09-05T18:01:22.309585+00:00,
349819.0,"260 Del Mar Ct, San Luis Obispo CA 93405",2016-11-13T19:00:09.255235+00:00,
175481.0,"8205-8325 Sexton Rd, Snohomish WA 98290",2017-01-31T00:32:19.412555+00:00,
407687.0,"4407-4413 Keystone Ave, Culver City CA 90232",2017-06-19T21:24:31.528983+00:00,2017-07-26T00:00:00+00:00
169614.0,"9212 Walker St, Philadelphia PA 19114",2017-05-31T01:28:41.672825+00:00,
872198.0,"2351 Lida Dr, Mountain View CA 94043",2016-12-14T06:30:39.342658+00:00,
302147.0,"2734 Simas Ave, Pinole CA 94564",2017-08-06T05:27:36.157205+00:00,2017-10-03T00:00:00+00:00
567355.0,"3570 Gregory Ln, Northbrook IL 60062",2017-02-24T04:27:04.028793+00:00,
416154.0,"844 Cross Rd, Schwenksville PA 19473",2017-03-09T21:45:36.564547+00:00,
838379.0,"615 Vernon Way, Burlingame CA 94010",2016-12-10T18:51:48.918759+00:00,
220000.0,"5601 Hawley Ct, Raleigh NC 27609",2017-02-16T01:27:35.276664+00:00,2017-05-05T00:00:00+00:00
348000.0,"2629-2675 Vonita Cir, Corona CA 92879",2016-11-26T18:24:16.207549+00:00,2017-02-07T00:00:00+00:00
240000.0,"1455-1457 Ilikai Ave, San Jose CA 95118",2017-01-07T00:16:08.875903+00:00,
370000.0,"571 Douglass St, SF CA 94114",2016-04-08T14:06:48.152826+00:00,
250000.0,"232-234 Summit Ave, Conshohocken PA 19428",2017-07-13T21:28:11.521679+00:00,
255233.0,"66-90 Grassy Creek Way, Chapel Hill NC 27517",2017-06-05T04:10:03.191965+00:00,
322995.0,"23000 SW Stafford Rd, Tualatin OR 97062",2017-11-02T14:02:33.682494+00:00,
371500.0,"1221 E Barclay Ct, Seattle WA 98122",2017-07-19T16:01:30.251339+00:00,
218899.0,"2724 N Lafayette St, Denver CO 80205",2017-08-14T19:14:34.782414+00:00,
251598.0,"100 Hidden Stream Dr, Apex NC 27539",2017-09-26T15:37:19.522380+00:00,
130000.0,"987-999 Fellsridge Ct, Stone Mountain GA 30083",2017-05-09T20:37:45.645395+00:00,
625521.0,"6737 Lonicera St, Carlsbad CA 92011",2017-06-17T17:40:57.924433+00:00,
363059.0,"823 N Vendome St, Los Angeles CA 90026",2017-11-02T20:42:34.173725+00:00,
82500.0,"25-31 Oakland Rd, Broomall PA 19008",2017-08-10T12:54:25.603779+00:00,
345000.0,"7215-7233 Winter Berry Ln, Castle Pines CO 80108",2017-07-08T05:25:23.264784+00:00,
216522.0,"560 Mountain Rd, Woodstock GA 30188",2017-10-26T22:12:03.322424+00:00,
250000.0,"927-933 Vicente St, SF CA 94116",2016-12-12T01:29:41.838364+00:00,
194696.0,"18910-19044 W Lower Buckeye Rd, Buckeye AZ 85326",2017-09-11T04:08:09.029866+00:00,
296474.0,"3001-3027 Foothills Blvd, Roseville CA 95747",2017-01-07T17:24:35.560448+00:00,
367484.0,"7032 Regal Park Dr, Fontana CA 92336",2016-10-25T05:13:58.800945+00:00,2016-11-21T00:00:00+00:00
149454.0,"2168-2172 River Park Blvd, Union Park FL 32817",2017-08-15T13:00:01.133893+00:00,
89097.0,"3101-3199 Bollman Ave, Pittsburgh PA 15212",2017-03-29T00:10:49.196889+00:00,
219243.0,"18223 NE 22nd St, Vancouver WA 98684",2016-09-17T22:42:25.374011+00:00,2016-11-08T00:00:00+00:00
307000.0,"1905-1915 W Cambridge Ave, Phoenix AZ 85009",2017-06-18T18:53:27.728993+00:00,2017-07-21T00:00:00+00:00
608983.0,"334 Park St, SF CA 94110",2017-01-14T13:37:27.634870+00:00,
166818.0,"1135-1145 Sutter Ln, San Marcos CA 92069",2017-08-21T00:08:08.238412+00:00,
295000.0,"11255 Houze Rd, Roswell GA 30076",2017-07-19T19:58:23.578451+00:00,2017-08-30T00:00:00+00:00
239736.0,"9307 Murray Dr, La Mesa CA 91941",2017-07-02T21:42:49.960793+00:00,
301132.0,"12097-12099 Lowell Blvd, Broomfield CO 80020",2017-10-20T03:41:33.586275+00:00,
232000.0,"17705 Santa Rosa Ave, Guerneville CA 95446",2016-11-27T20:26:18.120173+00:00,2017-02-14T00:00:00+00:00
169602.0,"300 Chicago Pedway System, Chicago IL 60601",2017-07-30T23:15:20.442814+00:00,
333000.0,"407-409 Sunbury Ct, Roseville CA 95661",2017-05-10T17:56:49.513332+00:00,
103357.0,"5821 S 25th St, Phoenix AZ 85040",2017-06-25T22:24:04.280930+00:00,
668321.0,"458 Avenida Mantilla, Chula Vista CA 91914",2017-10-13T12:02:51.072080+00:00,
328898.0,"1266 Deer Creek Cir, Monument CO 80132",2017-09-01T21:12:48.532515+00:00,
82000.0,"78 Unionville Rd, Sussex NJ 07461",2017-05-08T00:10:48.591290+00:00,
290296.0,"283 9th St, Oakland CA 94607",2017-01-24T00:44:06.892348+00:00,
416000.0,"12009 23rd Ave NE, Seattle WA 98125",2017-10-11T04:28:47.641628+00:00,
75000.0,"221 W Coal St, Trevorton PA 17881",2017-11-01T21:28:15.040589+00:00,
20000.0,"835-837 Mayo Ct, Benicia CA 94510",2016-12-26T05:29:32.079318+00:00,
205749.0,"3607 Davis Dr, Morrisville NC 27560",2017-05-28T03:20:18.154701+00:00,2017-06-29T00:00:00+00:00
1131215.0,"2600-2646 Camino Tassajara, Danville CA 94506",2017-03-07T14:03:29.385861+00:00,
199023.0,"800 Woodland Ave, Modesto CA 95351",2017-10-25T18:13:55.201537+00:00,
625000.0,"24855-24871 La Vida Dr, Laguna Niguel CA 92677",2016-12-08T05:07:00.053929+00:00,
595118.0,"3690-3724 W 182nd St, Torrance CA 90504",2017-09-09T01:52:00.616239+00:00,
248811.0,"24985 Hesperian Blvd, Hayward CA 94545",2017-08-04T02:50:50.244813+00:00,
155431.0,"2810-2814 W Ross Ave, Alhambra CA 91803",2017-01-05T15:24:14.068495+00:00,
301936.0,"100-136 S Wake Forest Ave, Ventura CA 93003",2017-08-13T23:42:05.226268+00:00,
159964.0,"102 Poplar Ave, Hummelstown PA 17036",2017-03-22T21:38:15.980295+00:00,
896000.0,"527 26th Ave, Seattle WA 98122",2017-08-08T21:11:32.681872+00:00,
301204.0,"13031 Cadencia Pl, San Diego CA 92130",2017-06-10T22:13:58.279441+00:00,
136000.0,"104-198 S Vance St, Whitakers NC 27891",2017-07-01T09:16:43.776357+00:00,
485778.0,"6823 Picnic Point Rd, Edmonds WA 98026",2017-05-18T19:28:00.140692+00:00,2017-06-19T00:00:00+00:00
410954.0,"2618-2622 Harmonica Ln, Santa Rosa CA 95407",2016-11-24T16:54:43.455129+00:00,
432031.0,"12 Espalda Ct, San Rafael CA 94901",2017-02-13T22:58:19.445490+00:00,
323076.0,"500 Gerry Ln NE, Atlanta GA 30328",2017-10-19T01:56:49.607710+00:00,
428042.0,"10005-16755 W Riverside Dr, Bothell WA 98011",2017-06-04T17:31:53.536178+00:00,2017-07-06T00:00:00+00:00
87510.0,"448 New Holland Ave, Lancaster PA 17602",2017-07-07T13:24:10.738467+00:00,
370000.0,"72-78 Lapham Way, SF CA 94112",2016-12-09T06:54:25.716888+00:00,
445000.0,"36575 Beutke Dr, Newark CA 94560",2017-12-06T02:37:38.185645+00:00,
470000.0,"5811-5827 SW Vermont St, Portland OR 97219",2017-03-08T17:00:08.127092+00:00,2017-04-24T00:00:00+00:00
487430.0,"10716 WA-99, Seattle WA 98133",2017-07-19T05:36:31.033236+00:00,
400150.0,"2141-2151 Remington Rd, Elizabeth CO 80107",2017-08-19T15:55:31.785162+00:00,
474400.0,"16114 Red Coach Ln, Whittier CA 90604",2017-06-11T14:11:13.049383+00:00,
417443.0,"221-253 S Saticoy Ave, Ventura CA 93004",2017-09-25T19:18:51.419766+00:00,
239609.0,"936 Shore Breeze Dr, Sacramento CA 95831",2017-08-14T13:57:40.983977+00:00,
1400000.0,"1630 West Lake Sammamish Pkwy NE, Bellevue WA 98008",2017-01-25T17:59:25.922849+00:00,
284800.0,"1297 Trenton Harbourton Rd, Hopewell Township NJ 08560",2016-09-16T16:22:29.433372+00:00,2016-11-02T00:00:00+00:00
164639.0,"7135 Sportsfield Dr NE, Seattle WA 98115",2017-07-24T16:19:26.818349+00:00,
467953.0,"99 Manito Rd, Manasquan NJ 08736",2017-08-27T01:14:31.829099+00:00,
392373.0,"451 W Oak St, Chicago IL 60610",2017-06-17T05:31:11.712881+00:00,
295000.0,"6 Tanner Ct, Newton NJ 07860",2016-11-01T14:45:28.841364+00:00,2016-12-05T00:00:00+00:00
375688.0,"715 Sage Crest Dr, Orcutt CA 93455",2017-01-12T22:59:28.750660+00:00,2017-02-09T00:00:00+00:00
435647.0,"11853 97th Ave NE, Kirkland WA 98034",2017-05-05T17:49:30.515541+00:00,
567298.0,"17725-17749 Prairie St, Los Angeles CA 91325",2016-11-07T22:08:06.225852+00:00,
500000.0,"10911 110th Ave NE, Kirkland WA 98033",2017-01-11T02:32:13.501295+00:00,
298000.0,"127-159 Kapok Crescent, Royal Palm Beach FL 33411",2017-11-14T19:13:39.381333+00:00,
2750000.0,"6403 S Uvalda St, Centennial CO 80111",2017-08-17T21:55:00.486795+00:00,
328000.0,"4287-4291 Sardonyx Way, Rancho Cordova CA 95742",2016-09-07T15:44:30.232004+00:00,2016-10-26T00:00:00+00:00
538769.0,"615 Watchwood Rd, Orinda CA 94563",2017-10-01T05:58:12.863088+00:00,
148000.0,"319-323 SW 79th Ave, North Lauderdale FL 33068",2017-10-24T21:29:34.441042+00:00,
340000.0,"910-998 W Bliss St, Chicago IL 60642",2017-08-03T03:45:11.886205+00:00,
